wavelength_nm,out_1,out_2,out_3,out_4
1545.075,0.0012946651978818808,0.003836410288540922,0.0007338021635354893,0.00015549670343831796
1545.08,0.0012077270919858224,0.0038294976066385977,0.0007597354228903264,0.00014597702086262897
1545.085,0.0011230691748634553,0.00382124888796502,0.0007859048265230276,0.00013669417758067489
1545.09,0.0010407840304185096,0.0038116663627320246,0.0008122945470699273,0.00012765598497598035
1545.095,0.0009609635060428309,0.0038007531994050984,0.0008388885456667408,0.0001188701129342366
1545.1,0.000883698647359177,0.003788513507523477,0.0008656705821029535,0.00011034408410617137
1545.105,0.0008090796329119979,0.0037749523398941,0.0008926242251735371,0.00010208526824598971
1545.11,0.0007371957089628473,0.0037600756941705577,0.0009197328631828076,9.410087664229807e-05
1545.115,0.0006681351243191311,0.0037438905137951242,0.0009469797146331128,8.639795663323855e-05
1545.12,0.0006019850653457717,0.0037264046883196482,0.0009743478390523094,7.898338622188237e-05
1545.125,0.0005388315910967556,0.003707627053080342,0.0010018201479929196,7.186386878426178e-05
1545.13,0.0004787595687058045,0.003687567388245885,0.0010293794161575435,6.50459278848749e-05
1545.135,0.00042185260900043473,0.0036662364172175524,0.0010570082926747721,5.853590219492726e-05
1545.14,0.0003681930024148128,0.0036436458043854524,0.0010846893125058858,5.233994052080787e-05
1545.145,0.00031786165526577844,0.003619808152250399,0.001112404907962664,4.6463996949228275e-05
1545.15,0.0002709380263719727,0.0035947369978845956,0.001140137420360279,4.0913826105515415e-05
1545.155,0.00022750006413330321,0.0035684468087624228,0.0011678691117588992,3.569497853742507e-05
1545.16,0.00018762414403978604,0.003540952977925862,0.0011955821768266952,3.081279621945409e-05
1545.165,0.0001513850067201503,0.0035122718185211445,0.0012232587547762717,2.6272408189245e-05
1545.17,0.00011885569650932896,0.003482420557668484,0.00125088094140713,2.2078726311862925e-05
1545.175,9.010750063491456e-05,0.003451417329705828,0.0012784308012060285,1.82364411824213e-05
1545.18,6.52098890120851e-05,0.0034192811687658855,0.0013058903795375395,1.4750018163677047e-05
1545.185,4.4230454736258084e-05,0.003386032000731601,0.0013332417148766368,1.1623693567887264e-05
1545.19,2.7234855273677842e-05,0.0033516906345269597,0.0013604668511153252,8.861470980393265e-06
1545.195,1.4286754427865958e-05,0.003316278752792324,0.0013875478498952501,6.467117733026074e-06
1545.2,5.4477650931224954e-06,0.003279818901898888,0.0014144668029978259,4.444161525675825e-06
1545.205,7.773928612096791e-07,0.003242334481355506,0.0014412058447440235,2.795887202855313e-06
1545.21,3.329805036640858e-07,0.0032038497325602004,0.001467747164434918,1.525333684495592e-06
1545.215,4.169653383566422e-06,0.003164389726953546,0.0014940730187854932,6.352910565301039e-07
1545.22,1.23402658307769e-05,0.0031239803535241264,0.0015201657443821338,1.2829782139357583e-07
1545.225,2.4895348521682866e-05,0.0030826483057270365,0.0015460077701168011,6.638312697847947e-09
1545.23,4.188305690926464e-05,0.0030404210677636235,0.0015715816296277003,2.7234027510782857e-07
1545.235,6.334912073133954e-05,0.0029973269002871346,0.00159686997370002,9.271726123611271e-07
1545.24,8.933679465476171e-05,0.0029533948254805613,0.0016218555826557524,1.9726433053586963e-06
1545.245,0.00011988681006988149,0.0029086546115748716,0.0016465213786869414,3.4099975019307174e-06
1545.25,0.00015503732810518813,0.0028631367567522243,0.001670850438160509,5.240215781113819e-06
1545.255,0.000194823893864408,0.0028168724725034597,0.0016948260038509857,7.464012592298072e-06
1545.26,0.00023927939195492014,0.0027698936663979605,0.0017184314971207823,1.0081834872216165e-05
1545.265,0.0002884340033360785,0.002722232924293501,0.0017416505300279497,1.3093860841122254e-05
1545.27,0.0003423151634987466,0.0026739234920175716,0.0017644669173424944,1.6499998977924145e-05
1545.275,0.00040094752206648094,0.0026249992564751465,0.0017868646884894354,2.0299887178885057e-05
1545.28,0.0004643529037839898,0.002575494726260225,0.0018088280993772859,2.44928920967535e-05
1545.285,0.0005325502710063153,0.0025254450117106796,0.0018303416441368904,2.907810866636571e-05
1545.29,0.0006055556876378992,0.0024748858044882993,0.0018513900667294842,3.40543598121003e-05
1545.295,0.0006833822846475747,0.00242385335662282,0.0018719583724477484,3.9420196344140266e-05
1545.3,0.000766040227093453,0.0023723844591040165,0.0018920318392700649,4.517389703753909e-05
1545.305,0.0008535366827963581,0.0023205164199600363,0.0019115960290904883,5.131346890193562e-05
1545.31,0.0009458757925803965,0.0022682870419081804,0.0019306367987862783,5.783664763450905e-05
1545.315,0.001043058642231911,0.002215734599515719,0.0019491403111440572,6.474089826491211e-05
1545.32,0.0011450832360798719,0.0021628978159589246,0.001967093045608099,7.202341598340472e-05
1545.325,0.0012519444723615087,0.0021098158393174954,0.001984481808870482,7.968112716178636e-05
1545.33,0.0013636341202605806,0.0020565282184942762,0.002001293745268313,8.77106905569589e-05
1545.335,0.0014801407987945685,0.0020030748786972535,0.002017516347006315,9.610849870758427e-05
1545.34,0.001601449957422409,0.0019494960965751457,0.002033137464171798,0.00010487067951233097
1545.345,0.0017275438585615745,0.0018958324749436238,0.002048145314558869,0.00011399309800097783
1545.35,0.0018584015618700847,0.0018421249171946417,0.0020625284932708006,0.000123471358285557
1545.355,0.0019939989104946912,0.0017884146013261149,0.0020762759821158746,0.0001333008057035663
1545.36,0.0021343085191250577,0.0017347429536853664,0.00208937715876763,0.00014347652913917304
1545.365,0.0022792997640669766,0.0016811516223639682,0.00210182180570326,0.00015399336353522563
1545.37,0.0024289387751590197,0.0016276824503380681,0.0021136001188932084,0.00016484589258066975
1545.375,0.0025831884297572738,0.001574377448292428,0.002124702716254073,0.0001760284515869358
1545.38,0.0027420083486043487,0.0015212787672202626,0.0021351206458404782,0.00018753513053721565
1545.385,0.0029053548937675844,0.0014684286707546666,0.0021448453937832077,0.00019935977731921418
1545.39,0.003073181168601286,0.0014158695072734868,0.002153868891961055,0.00021149600113518907
1545.395,0.0032454370196701426,0.0013636436818183122,0.0021621835253964037,0.00022393717608180388
1545.4,0.0034220690408384553,0.001311793627785704,0.0021697821393789345,0.0002366764449116475
1545.405,0.003603020579302565,0.0012603617784819265,0.002176658046298859,0.00024970672295730663
1545.41,0.0037882317438301845,0.0012093905384836538,0.0021828050321959862,0.0002630207022339217
1545.415,0.003977639414962128,0.0011589222548977042,0.0021882173630078917,0.00027661085569953163
1545.42,0.004171177257450586,0.0011089991884638444,0.0021928897905217942,0.0002904694416897786
1545.425,0.004368775734674682,0.0010596634845927697,0.0021968175580158403,0.0003045885085051552
1545.43,0.004570362125317486,0.001010957144285058,0.0021999964055926568,0.00031895989916795955
1545.435,0.004775860542030751,0.00096292199502201,0.002202422575193408,0.0003335752563261147
1545.44,0.004985191952381321,0.0009155996615760906,0.00220409281529339,0.00034842602732154264
1545.445,0.005198274201791131,0.0008690315368304099,0.00220500438527002,0.0003635034693992826
1545.45,0.0054150220387741525,0.0008232587525570778,0.002205155059442438,0.0003787986550755313
1545.455,0.005635347142168256,0.0007783221502421418,0.00220454313077618,0.0003943024776398751
1545.46,0.00585915815067426,0.0007342622519091286,0.0022031674142503543,0.0004100056568103447
1545.465,0.006086360694386719,0.0006911192310270608,0.0022010272498834216,0.00042589874451569434
1545.47,0.006316857428636853,0.0006489328834572635,0.0021981225054132007,0.00044197213082394646
1545.475,0.006550548069819467,0.0006077425985226049,0.0021944535786298704,0.0004582160499907969
1545.48,0.0067873294335318,0.0005675873301561492,0.0021900213993558057,0.0004746205866472863
1545.485,0.007027095474683845,0.000528505568210269,0.002184827431073692,0.0004911756820995907
1545.49,0.007269737329915081,0.0004905353098859662,0.0021788736721949655,0.0005078711407606487
1545.495,0.0075151433619657084,0.00045371403136071884,0.0021721626569727146,0.000524696636685806
1545.5,0.007763199206343096,0.0004180786595774878,0.0021646974560493603,0.0005416417202324599
1545.505,0.008013787819932582,0.00038366554426856034,0.002156481676645498,0.0005586958248160565
1545.51,0.008266789531818466,0.0003505104301908434,0.002147519462381228,0.0005758482737771943
1545.515,0.00852208209619459,0.0003186484296106599,0.0021378154927307906,0.0005930882873479814
1545.52,0.008779540747233376,0.00028811399507101067,0.002127374982114253,0.0006104049897053131
1545.525,0.009039038256188054,0.000258940892424448,0.00211620367861454,0.0006277874161261211
1545.53,0.009300444990352217,0.0002311621741953687,0.0021043078623329543,0.0006452245202157332
1545.535,0.00956362897423426,0.0002048101532469584,0.0020916943433675526,0.0006627051812298616
1545.54,0.009828455952550417,0.0001799163768141473,0.002078370459430449,0.0006802182114602292
1545.545,0.01009478945539752,0.00015651160088156398,0.0020643440730867975,0.0006977523637043917
1545.55,0.010362490865201425,0.0001346257649635152,0.002049623568634155,0.0007152963387894991
1545.555,0.010631419485804205,0.00011428796726886235,0.0020342178486033604,0.0007328387931704933
1545.56,0.01090143261327946,9.55264403032711e-05,0.002018136329902198,0.0007503683465723859
1545.565,0.011172385608840223,7.83685268956667e-05,0.0020013889395814628,0.0007678735896969193
1545.57,0.011444131973422644,6.284065669666775e-05,0.0019839861102471774,0.0007853430919631901
1545.575,0.011716523424310848,4.8968323139875436e-05,0.001965938775097157,0.0008027654093024604
1545.58,0.011989409973380643,3.677606090882485e-05,0.0019472583626080745,0.0008201290919766491
1545.585,0.012262640007327644,2.628742390471666e-05,0.0019279567908498014,0.0008374226924405237
1545.59,0.012536060369452911,1.7524963752501307e-05,0.0019080464614556058,0.0008546347732171528
1545.595,0.012809516443370956,1.0510208844795298e-05,0.0018875402532236344,0.0008717539148064517
1545.6,0.013082852238209543,5.2636439557723655e-06,0.001866451515380549,0.0008887687235964661
1545.605,0.013355910475664564,1.8046904289566285e-06,0.0018447940604814413,0.0009056678397969013
1545.61,0.013628532678476853,1.516869654506366e-07,0.00182258215697918,0.0009224399453647836
1545.615,0.01390055926069153,3.2187102105010206e-07,0.0017998305214361398,0.0009390737719414699
1545.62,0.014171829619265238,2.3313608330002316e-06,0.0017765543104135398,0.0009555581087710985
1545.625,0.014442182227378541,6.195138089435276e-06,0.0017527691120102131,0.0009718818106193662
1545.63,0.014711454729030071,1.192703125662763e-05,0.0017284909370870749,0.000988033805663735
1545.635,0.014979484035180414,1.95396995796094e-05,0.0017037362101557697,0.0010040031033685009
1545.64,0.015246106421278594,2.904461777175891e-05,0.0016785217599463566,0.0010197788023315738
1545.645,0.015511157626007663,4.045206140178664e-05,0.0016528648096707575,0.0010353500980904266
1545.65,0.01577447295150816,5.377109300191113e-05,0.0016267829669588461,0.0010507062908997379
1545.655,0.016035887364659034,6.900954889677261e-05,0.0016002942135081369,0.0010658367934531451
1545.66,0.016295235599754706,8.617402678253531e-05,0.0015734168944156282,0.0010807311385662884
1545.665,0.016552352262148212,0.00010526987404922017,0.001546169707235436,0.001095378986793382
1545.67,0.016807071933192034,0.00012630117688050536,0.0015185716907301435,0.0011097701339939034
1545.675,0.017059229276050275,0.00014927075011750607,0.0014906422133610757,0.0011238945188224026
1545.68,0.017308659142705615,0.00017418012792560077,0.0014624009614847067,0.0011377422301573664
1545.685,0.01755519668173974,0.0002010295552442301,0.0014338679273018702,0.0011513035144428486
1545.69,0.017798677447201643,0.00022981798006350144,0.0014050633965264879,0.0011645687829581843
1545.695,0.01803893750814823,0.0002605430465009243,0.00137600793582185,0.0011775286189903082
1545.7,0.01827581355916213,0.00029320108872683435,0.0013467223799705436,0.001190173784923303
1545.705,0.01850914303143772,0.00032778712570519615,0.0013172278188274137,0.0012024952292206217
1545.71,0.01873876420472988,0.0003642948568030251,0.001287545584021264,0.0012144840933137585
1545.715,0.018964516319764337,0.00040271665822846507,0.0012576972354557468,0.0012261317183739154
1545.72,0.01918623969139257,0.0004430435803553943,0.001227704547574824,0.0012374296519795604
1545.725,0.019403775822099303,0.0004852653458879361,0.001197589495444318,0.0012483696546575066
1545.73,0.01961696751613305,0.0005293703489273104,0.0011673742406146175,0.0012589437063095503
1545.735,0.019825658993877945,0.0005753456548877699,0.0011370811168170147,0.0012691440125034324
1545.74,0.02002969600672409,0.0006231770013285304,0.0011067326154585405,0.0012789630106392693
1545.745,0.020228925952065734,0.0006728487996418423,0.0010763513709685054,0.001288393375971417
1545.75,0.02042319798867057,0.0007243441376684652,0.0010459601459616432,0.0012974280274959805
1545.755,0.020612363152070236,0.0007776447831767368,0.0010155818162701719,0.0013060601336855758
1545.76,0.020796274470140885,0.0008327311882632579,0.000985239355819498,0.0013142831180779238
1545.765,0.020974787078714884,0.0008895824946571878,0.0009549558213712513,0.001322090664709193
1545.77,0.021147758337083544,0.000948176539902584,0.0009247543371569138,0.0013294767233845532
1545.775,0.021315047943532124,0.0010084898644844517,0.0008946580793776711,0.0013364355147907842
1545.78,0.021476518050593363,0.0010704977198183424,0.0008646902606229964,0.001342961535435948
1545.785,0.02163203338020679,0.00113417407718926,0.0008348741141742116,0.0013490495624228973
1545.79,0.021781461338476756,0.0011994916375511803,0.0008052328782469559,0.001354694658042627
1545.795,0.021924672130199115,0.0012664218422767633,0.0007757897801393226,0.0013598921741932025
1545.8,0.022061538872865976,0.0013349348847624554,0.0007465680203393843,0.0013646377566117742
1545.805,0.022191937710300633,0.0014049997229822254,0.000717590756559516,0.0013689273489243148
1545.81,0.02231574792564943,0.0014765840928891735,0.0006888810877508735,0.0013727571965021354
1545.815,0.022432852053864007,0.0015496545227617372,0.0006604620380661845,0.0013761238501287455
1545.82,0.022543135993419224,0.0016241763483879643,0.0006323565408236835,0.0013790241694676382
1545.825,0.022646489117380965,0.001700113729187852,0.0006045874224412123,0.0013814553263335112
1545.83,0.022742804383588017,0.0017774296651616457,0.000577177386392638,0.0013834148077590726
1545.835,0.022831978444042892,0.00185608601476719,0.0005501489971565205,0.0013849004188588475
1545.84,0.022913911753295605,0.0019360435136088153,0.0005235246642084382,0.0013859102854837557
1545.845,0.022988508675894984,0.0020172617940437663,0.0004973266260278636,0.0013864428566667678
1545.85,0.02305567759271225,0.0020996994055834882,0.0004715769341700517,0.001386496906855049
1545.855,0.023115331006190898,0.00218331383619836,0.00044629743737498954,0.0013860715379277796
1545.86,0.023167385644349038,0.0022680615343984955,0.0004215097657626952,0.0013851661809967453
1545.865,0.023211762563566902,0.002353897932201247,0.000397235315088199,0.0013837805979877542
1545.87,0.023248387250008162,0.0024407774688537647,0.00037349523110415063,0.0013819148830016483
1545.875,0.023277189719686023,0.002528653615423179,0.0003503103940057791,0.0013795694634518615
1545.88,0.023298104617046407,0.0026174789001225003,0.00032770140300362853,0.001376745100978857
1545.885,0.02331107131205194,0.002707204934458345,0.0003056885610073844,0.001373442892138235
1545.89,0.023316033995677842,0.002797782440149736,0.0002842918594433133,0.001369664268861581
1545.895,0.02331294177375968,0.0028891612767632173,0.0002635309632253308,0.0013654109986909358
1545.9,0.02330174875913855,0.0029812904701534246,0.00024342519586609826,0.0013606851847818007
1545.905,0.02328241416203627,0.0030741182415673844,0.00022399352476884808,0.001355489265679254
1545.91,0.023254902378593765,0.003167592037530743,0.00020525454668046485,0.0013498260148603147
1545.915,0.023219183077528578,0.0032616585603669167,0.0001872264733456395,0.0013436985400488966
1545.92,0.023175231284822205,0.0033562637994683574,0.0001699271173443867,0.0013371102822954623
1545.925,0.02312302746641789,0.003451353063167898,0.00015337387815059,0.0013300650148294123
1545.93,0.02306255760881734,0.003546871011330121,0.00013758372839572895,0.001322566841675202
1545.935,0.02299381329758191,0.0036427616885080175,0.00012257320037316433,0.0013146201960419393
1545.94,0.022916791793604476,0.0037389685577853644,0.00010835837276906907,0.001306229838476434
1545.945,0.0228314961071829,0.003835434535147709,9.495485765296537e-05,0.0012974008547910851
1545.95,0.022737935069738768,0.003932102024502593,8.237778771595934e-05,0.001288138653755557
1545.955,0.022636123403238072,0.004028912953189914,7.064180378709159e-05,0.0012784489645652733
1545.96,0.02252608178713508,0.004125808808102897,5.976104261796356e-05,0.001268337834074717
1545.965,0.022407836922922045,0.004222730672259103,4.974912496339811e-05,0.0012578116238101487
1545.97,0.02228142159608342,0.004319619261941358,4.061914395042198e-05,0.0012468770067487712
1545.975,0.022146874735563538,0.004416414964246837,3.2383653760555455e-05,0.0012355409638805143
1545.98,0.02200424147052424,0.004513057875163615,2.5054658619879806e-05,0.001223810780538617
1545.985,0.021853573184527138,0.0046094878380119,1.8643602118987466e-05,0.0012116940425166167
1545.99,0.02169492756689564,0.004705644482368325,1.3161356859518686e-05,0.0011991986319571128
1545.995,0.021528368661416948,0.004801467263310076,8.618214446409174e-06,0.0011863327230313622
1546.0,0.0213539669121181,0.004896895501095874,5.02387582482887e-06,0.0011731047773942593
1546.005,0.02117179920629302,0.004991868421124868,2.387441977765774e-06,0.0011595235394345487
1546.01,0.020981948914553582,0.005086325194258709,7.174049862364748e-07,0.001145598031308426
1546.015,0.020784505927928135,0.005180204977438543,2.1639462946555938e-08,0.0011313375477645824
1546.02,0.020579566692061534,0.0052734469545299804,3.0739436654375964e-07,0.0011167516507702008
1546.025,0.020367234238253602,0.005365990377478052,1.5812852025707724e-06,0.0011018501639247366
1546.03,0.020147618211576845,0.00545777460761487,3.849286618955385e-06,0.001086643166684689
1546.035,0.01992083489573728,0.005548739157230041,7.116725403245183e-06,0.0010711409883813806
1546.04,0.01968700723495058,0.005638823731243583,1.1388273886258362e-05,0.0010553542020567699
1546.045,0.019446264852479276,0.005727968269088775,1.6667943761773122e-05,0.001039293618098698
1546.05,0.019198744066126764,0.005816112986646402,2.2959080323520108e-05,0.0010229702777017576
1546.055,0.01894458790031607,0.005903198418334913,3.02643571315191e-05,0.0010063954461346164
1546.06,0.018683946095072356,0.005989165459200173,3.858577110558811e-05,0.0009895806058410712
1546.065,0.018416975111520094,0.0060739554071059755,4.792463806046093e-05,0.0009725374493551733
1546.07,0.018143838134236354,0.006157510004871853,5.828158867688449e-05,0.0009552778720586924
1546.075,0.017864705070054995,0.006239771482455435,6.965656492552696e-05,0.0009378139647608331
1546.08,0.017579752543685028,0.006320682599029298,8.20488169345658e-05,0.0009201580061293956
1546.085,0.017289163889722885,0.0064001866850455155,9.545690032018406e-05,0.0009023224549529026
1546.09,0.016993129141442534,0.006478227684141352,0.00010987867396731721,0.0008843199422637585
1546.095,0.016691845015929265,0.0065547501949752215,0.00012531129828225962,0.0008661632633016103
1546.1,0.016385514895960976,0.006629699512850193,0.0001417512339009361,0.0008478653693477705
1546.105,0.016074348808189993,0.006703021671209808,0.00015919424087680568,0.0008294393594095893
1546.11,0.015758563398047917,0.006774663482867701,0.00017763537832866244,0.0008108984717863347
1546.115,0.015438381900915035,0.00684457258105124,0.00019706900457463065,0.0007922560754952577
1546.12,0.015114034109994488,0.00691269746012522,0.0002174887777290894,0.0007735256615899984
1546.125,0.014785756340422278,0.0069789875160710555,0.00023888765679109717,0.0007547208343499034
1546.13,0.014453791390054867,0.007043393086595303,0.00026125790319863414,0.0007358553023719607
1546.135,0.014118388496562422,0.00710586549091785,0.0002845910828721146,0.0007169428695500012
1546.14,0.01377980329096592,0.007166357069179035,0.000308878068739998,0.0006979974259551776
1546.145,0.013438297747771609,0.007224821221411454,0.00033410904373512584,0.0006790329386323949
1546.15,0.013094140131317643,0.0072812124461181064,0.0003602735042894536,0.000660063442296955
1546.155,0.012747604938810553,0.007335486378344337,0.0003873602642924913,0.0006411030299643216
1546.16,0.012398972839557392,0.007387599827300941,0.00041535745954990175,0.0006221658434913376
1546.165,0.012048530610897622,0.007437510813429084,0.00044425255270323085,0.0006032660640627961
1546.17,0.01169657107033691,0.007485178604958704,0.00047403233864928195,0.0005844179026018874
1546.175,0.011343393004396952,0.007530563753857444,0.0005046829504167758,0.0005656355901385505
1546.18,0.010989301093681387,0.007573628131215888,0.000536189865540802,0.0005469333681144305
1546.185,0.010634605834680589,0.007614334961973107,0.0005685379128894447,0.000528325478658405
1546.19,0.01027962345781479,0.0076526488590220034,0.0006017112799849996,0.000509826154811744
1546.195,0.00992467584224525,0.007688535856605696,0.0006356935207709914,0.0004914496107366897
1546.2,0.009570090426954081,0.0077219634430382295,0.0006704675638692073,0.00047321003188800076
1546.205,0.009216200118627936,0.007752900592668167,0.0007060157212749608,0.0004551215651808232
1546.21,0.008863343195848758,0.007781317797112034,0.000742319697536381,0.0004371983091349935
1546.215,0.008511863210130356,0.007807187095683889,0.0007793605993631158,0.0004194543040288228
1546.22,0.00816210888330896,0.007830482105041375,0.0008171189457117803,0.0004019035220429165
1546.225,0.007814434001827724,0.007851178047982616,0.0008555746782907055,0.00038455985742662864
1546.23,0.007469197307430507,0.007869251781407599,0.000894707172532841,0.00036743711666828574
1546.235,0.007126762384803648,0.007884681823386643,0.000934495248976614,0.0003505490087013058
1546.24,0.006787497545690836,0.007897448379342854,0.0009749171851050223,0.0003339091351279169
1546.245,0.006451775710016264,0.007907533367299598,0.0010159507275801399,0.00031753098049195407
1546.25,0.00611997428355264,0.00791492044219314,0.0010575731049246165,0.000301427902583137
1546.255,0.005792475032649124,0.007919595019210182,0.0010997610405867996,0.00028561312280296305
1546.26,0.005469663955672894,0.007921544296142556,0.0011424907664287398,0.00027009971658019415
1546.265,0.005151931151361747,0.007920757274730557,0.001185738036611929,0.000254900603850444
1546.27,0.004839670684271242,0.007917224780976777,0.0012294781418532125,0.00024002853961331314
1546.275,0.004533280446996996,0.007910939484410571,0.0012736859240922043,0.00022549610455640013
1546.28,0.004233162019663861,0.007901895916285468,0.0013183357915009296,0.00021131569577421296
1546.285,0.003939720526275058,0.007890090486685626,0.0013634017338912683,0.00019749951756701714
1546.29,0.0036533644884151487,0.007875521500532261,0.0014088573384469524,0.00018405957234734336
1546.295,0.003374505675921003,0.007858189172459342,0.0014546758058365022,0.00017100765164011753
1546.3,0.003103558954998935,0.007838095640558679,0.0015008299666320387,0.0001583553272030085
1546.305,0.00284094213342566,0.007815244978956833,0.0015472922980909588,0.0001461139422539364
1546.31,0.0025870758032931966,0.00778964320923332,0.0015940349412239025,0.00013429460283112093
1546.315,0.0023423831809610356,0.00776129831063568,0.0016410297182062766,0.00012290816927363013
1546.32,0.0021072899446552226,0.0077302202291102485,0.001688248150055537,0.00011196524784654932
1546.325,0.0018822240694056469,0.007696420885097502,0.0017356614746317173,0.00010147618249973303
1546.33,0.0016676156597382704,0.0076599141801201595,0.0017832406648821755,9.145104678294337e-05
1546.335,0.0014638967798437897,0.007620716002106245,0.0018309564473882717,8.189963590744755e-05
1546.34,0.0012715012816140617,0.007578844229484683,0.0018787793211338542,7.283145897538678e-05
1546.345,0.001090864630300486,0.0075343187339891515,0.0019266795765533545,6.42557313681653e-05
1546.35,0.0009224237281574325,0.007487161382217001,0.0019746273147784894,5.618136731364394e-05
1546.355,0.000766616735860164,0.0074373960358726475,0.002022592467141267,4.861697262460579e-05
1546.36,0.0006238828920294953,0.007385048550751479,0.002070544814851667,4.157083762661487e-05
1546.365,0.0004946623306902239,0.0073301467743875125,0.0021184540089074213,3.5050930269020865e-05
1546.37,0.00037939589696213893,0.007272720542429903,0.002166289590153808,2.9064889435542268e-05
1546.375,0.0002785249608506286,0.007212801673665631,0.0022140210095505392,2.3620018449452528e-05
1546.38,0.0001924912293960319,0.007150423963759544,0.002261617648565501,1.8723278787835472e-05
1546.385,0.00012173655711612801,0.007085623177643514,0.0023090488397368237,1.4381284002728148e-05
1546.39,6.670275488864081e-05,0.007018437040573848,0.0023562838873683054,1.0600293857441122e-05
1546.395,2.7831397367907332e-05,0.006948905227885777,0.00240329208832355,7.3862086842130816e-06
1546.4,5.563628947687962e-06,0.0068770693533670435,0.0024500427529591546,4.744563963386e-06
1546.405,3.399684259181453e-07,0.006802972956343682,0.00249650522611697,2.680525133879389e-06
1546.41,1.2600112397549072e-05,0.006726661487376213,0.0025426489082300474,1.1988826347061777e-06
1546.415,4.2782737490552464e-05,0.006648182292670332,0.0025884432764606996,3.0404718563078933e-07
1546.42,9.132530152222509e-05,0.006567584597095455,0.0026338579059240674,4.530808470930949e-11
1546.425,0.00015866384364257162,0.006484919485923307,0.0026788624909165025,2.905150924740625e-07
1546.43,0.000245232783595275,0.006400239885175237,0.0027234268662008703,1.1787022143930377e-06
1546.435,0.000351464720112041,0.006313600540698393,0.0027675210282689902,2.6674562038485275e-06
1546.44,0.0004777902286265587,0.006225057995855072,0.002811115156632046,4.759226971434741e-06
1546.445,0.0006246376582702259,0.006134670567952945,0.0028541796350602363,7.4560615935009535e-06
1546.45,0.0007924329283939679,0.006042498323296484,0.002896685072821079,1.0759601361674162e-05
1546.455,0.0009815993245219652,0.005948603050994639,0.0029386023258389576,1.467107909669329e-05
1546.46,0.0011925572940420645,0.005853048235401143,0.002979902517823705,1.9191316733352104e-05
1546.465,0.0014257242414797042,0.005755899027329906,0.0030205570612923676,2.4320723174389964e-05
1546.47,0.0016815143237228808,0.005657222213918047,0.00306053767853022,3.0059292421548074e-05
1546.475,0.0019603382449833178,0.0055570861872859725,0.003099816422416857,3.6406601979524134e-05
1546.48,0.0022626030519265388,0.005455560911863898,0.003138365697161717,4.336181154245251e-05
1546.485,0.0025887119286916237,0.005352717890540503,0.003176158278876574,5.092366195650246e-05
1546.49,0.002939063992300648,0.005248630129500552,0.0032131673360276205,5.909047446963696e-05
1546.495,0.003314054088111923,0.005143372101912881,0.0032493664496966463,6.786015025999376e-05
1546.5,0.003714072585886345,0.005037019710333485,0.003284729633691893,7.723017025531651e-05
1546.505,0.004139505176071685,0.004929650247985603,0.0033192313544419916,8.71975952332381e-05
1546.51,0.0045907326668061755,0.004821342358813945,0.003352846550700466,9.775906621293289e-05
1546.515,0.005068130781595398,0.00471217599637701,0.003385550653029199,0.00010891080513568586
1546.52,0.0055720699575232,0.00460223238164528,0.003417319603032395,0.00012064861582955395
1546.525,0.006102915144626559,0.004491593959600555,0.003448129872364503,0.00013296788527103468
1546.53,0.006661025605851975,0.004380344354809268,0.0034779584814522172,0.0001458635851282022
1546.535,0.007246754718422851,0.004268568325830719,0.003506783017962897,0.0001593302736024551
1546.54,0.007860449775940883,0.004156351718641595,0.0035345816549609108,0.00017336209755083908
1546.545,0.008502451792128971,0.00404378141893744,0.0035613331687816318,0.00018795279490735258
1546.55,0.009173095305458862,0.00393094530349567,0.003587016956567753,0.00020309569738313118
1546.555,0.009872708185651613,0.0038179321904609916,0.0036116130534949993,0.0002187837334652042
1546.56,0.010601611441211703,0.0037048317887405395,0.0036351021496351874,0.00023500943169169668
1546.565,0.011360119029065405,0.003591734646370092,0.003657465606480942,0.00025176492422433977
1546.57,0.012148537665379624,0.003478732098041123,0.003678685473083579,0.00026904195069421403
1546.575,0.012967166638716216,0.0033659162116508475,0.0036987445018255055,0.00028683186234273523
1546.58,0.013816297624511286,0.003253379734066824,0.0037176261637823444,0.00030512562643189784
1546.585,0.014696214502120077,0.003141216035969777,0.0037353146636932458,0.000323913830946898
1546.59,0.015607193173329042,0.003029519055967224,0.0037517949544982735,0.0003431866895632369
1546.595,0.016549501383662436,0.0029183832438437357,0.0037670527514584414,0.0003629340469025058
1546.6,0.017523398545295,0.0028079035031406173,0.003781074545821124,0.0003831453840471913
1546.605,0.01852913556298675,0.0026981751329337254,0.0037938476180434284,0.00040380982433963717
1546.61,0.019566954661759426,0.0025892937690017645,0.0038053600505402376,0.00042491613943374093
1546.615,0.02063708921782053,0.0024813553242569605,0.0038156007399664715,0.00044645275562553183
1546.62,0.02173976359136076,0.0023744559286296507,0.003824559409004356,0.0004684077604295033
1546.625,0.02287519296282257,0.0022686918682822323,0.003832226617662172,0.000490768909427716
1546.63,0.024043583171223633,0.002164159524337893,0.003838593774059766,0.000513523633357945
1546.635,0.0252451305558483,0.002060955311036647,0.0038436531447022916,0.000536659045461487
1546.64,0.026480021800929145,0.001959175613403072,0.0038473978642271514,0.0005601619490772753
1546.645,0.027748433782817647,0.001858916724507119,0.003849821944614178,0.0005840188454669295
1546.65,0.029050533421120465,0.001760274782237386,0.0038509202838548774,0.0006082159418931118
